tab,cell,row,col,value,field_type,formula
Site,A46,46,A,Show,user_entry,
Site,B46,46,B,Show,user_entry,
Site,C46,46,C,Show,user_entry,
Site,D46,46,D,Show,user_entry,
Site,E46,46,E,Show,user_entry,
Site,F46,46,F,Show,user_entry,
Site,G46,46,G,Show,user_entry,
Site,H46,46,H,Show,user_entry,
Site,I46,46,I,Hide,user_entry,
Site,J46,46,J,Show,user_entry,
Site,K46,46,K,Show,user_entry,
Site,L46,46,L,Show,user_entry,
Site,N46,46,N,Show,user_entry,
Site,P46,46,P,Show,user_entry,
Site,R46,46,R,Show,user_entry,
Site,S46,46,S,0.5,user_entry,
Site,W46,46,W,Source for Land Area,user_entry,
Site,Y46,46,Y,Source for Land Area,user_entry,
Site,AA46,46,AA,Parcel 1,user_entry,
Site,AB46,46,AB,0.0,user_entry,
Site,A47,47,A,Hide,user_entry,
Site,B47,47,B,Hide,user_entry,
Site,C47,47,C,Hide,user_entry,
Site,D47,47,D,Hide,user_entry,
Site,E47,47,E,Hide,user_entry,
Site,F47,47,F,Hide,user_entry,
Site,G47,47,G,Hide,user_entry,
Site,H47,47,H,Hide,user_entry,
Site,I47,47,I,Hide,user_entry,
Site,J47,47,J,Hide,user_entry,
Site,K47,47,K,Hide,user_entry,
Site,L47,47,L,Hide,user_entry,
Site,N47,47,N,Hide,user_entry,
Site,P47,47,P,Hide,user_entry,
Site,R47,47,R,Hide,user_entry,
Site,S47,47,S,0x7,user_entry,
Site,A48,48,A,Hide,user_entry,
Site,B48,48,B,Auto,user_entry,
