Web Page Name,Web Display Name,Excel Template Name,Description,Date Added,Version,Data Type,Display Format,Interface Calculation,API Object,API Field Name,Enumeration ID,Model,API Object_API Field Name,Property Type,,,,,
Inc. Exp.,Occupancy,Occupancy,Occupancy Percent,1/25/2014,,float,,Auto-Calculated,incExp,occupancy,,,incExp_occupancy,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,EGI,EGI,Effective Gross Income,1/25/2014,,Float,"$#,##0",Calculate via Button,incExp,egi,,,incExp_egi,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,EGI Per SF,EGI Per SF,EGI Per SF,1/25/2014,,float,"$#,###.##",Auto-Calculated,incExp,egipersf,,,incExp_egipersf,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,EGI Per Unit,EGI Per Unit,EGI Per Unit,1/25/2014,,float,"$#,###.##",Auto-Calculated,incExp,egiperunit,,,incExp_egiperunit,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Tax Expense,Tax Expense,Tax Expense,1/25/2014,,float,"$#,##0",,incExp,taxexpense,,,incExp_taxexpense,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Insurance,Insurance,Insurance Expense,1/25/2014,,float,"$#,##0",,incExp,insurance,,,incExp_insurance,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,On Site Management,On Site Management,On Site management expense (for apartment and mini-storage properties).,6/26/2020,1.20.0,float,"$#,##0",,incExp,onsitemanagementexp,,,incExp_onsitemanagementexp,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Management,Management,Management Expense,1/25/2014,,float,"$#,##0",,incExp,management,,,incExp_management,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Advertising And Marketing,Advertising And Marketing,Advertising And Marketing Expense,3/19/2014,,int,,,incExp,advertisingandmarketing,,,incExp_advertisingandmarketing,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Electric Expense,Electric Expense,IncExp Electric (sub-category of Total Utilities),11/2/2018,,float,"$#,##0",,incExp,electricexpense,,,incExp_electricexpense,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Water Expense,Water Expense,IncExp Water (sub-category of Total Utilities),10/29/2018,,float,"$#,##0",,incExp,waterexpense,,,incExp_waterexpense,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Sewer Expense,Sewer Expense,IncExp Sewer (sub-category of Total Utilities),10/29/2018,,float,"$#,##0",,incExp,sewerexpense,,,incExp_sewerexpense,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Gas Expense,Gas Expense,IncExp Gas (sub-category of Total Utilities),10/29/2018,,float,"$#,##0",,incExp,gasexpense,,,incExp_gasexpense,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Fuel Expense,Fuel Expense,IncExp Fuel (sub-category of Total Utilities),6/26/2020,1.20.0,float,"$#,##0",,incExp,fuelexpense,,,incExp_fuelexpense,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Trash Expense,Trash Expense,IncExp Trash (sub-category of Total Utilities),10/29/2018,,float,"$#,##0",,incExp,trashexpense,,,incExp_trashexpense,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Total Utilities,Total Utilities,Total Utilities,1/25/2014,,float,"$#,##0",Calculate via Button,incExp,totalutilities,,,incExp_totalutilities,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Building Repairs,Building Repairs,IncExp Building Repairs,10/29/2018,,float,"$#,##0",,incExp,buildingrepairs,,,incExp_buildingrepairs,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Other Repairs,Other Repairs,IncExp Other Repairs,10/29/2018,,float,"$#,##0",,incExp,otherrepairs,,,incExp_otherrepairs,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Repairs And Maintenance,Repairs And Maintenance,Repairs And Maintenance Expense,1/25/2014,,float,"$#,##0",Calculate via Button,incExp,repairsandmaintenance,,,incExp_repairsandmaintenance,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Painting And Decorating,Painting And Decorating,Painting And Decorating Expense,3/19/2014,,int,,,incExp,paintinganddecorating,,,incExp_paintinganddecorating,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Roads and Grounds,Roads and Grounds,Roads and Grounds,1/25/2014,,int,,,incExp,generalandadministrative2,,,incExp_generalandadministrative2,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Cleaning and Janitorial,Cleaning and Janitorial,Cleaning and Janitorial Expense,1/25/2014,,int,,,incExp,cleaning,,,incExp_cleaning,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,CAM,CAM,Common Area Maintenance Charge,3/19/2014,,int,,,incExp,cam,,,incExp_cam,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Manager and Leasing Salaries,Manager and Leasing Salaries,Manager and Leasing Salaries,10/29/2018,,float,"$#,##0",,incExp,managerleasingsalaries,,,incExp_managerleasingsalaries,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Maintenance Salaries,Maintenance Salaries,Maintenance Salaries,10/29/2018,,float,"$#,##0",,incExp,maintenancesalaries,,,incExp_maintenancesalaries,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Other Salaries,Other Salaries,Other Salaries,10/29/2018,,float,"$#,##0",,incExp,othersalaries,,,incExp_othersalaries,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Payroll Taxes and Health Benefits,Payroll Taxes and Health Benefits,Payroll Taxes and Health Benefits,10/29/2018,,float,"$#,##0",,incExp,payrolltaxes,,,incExp_payrolltaxes,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Payroll,Payroll,Payroll Expense,1/25/2014,,int,,Calculate via Button,incExp,payrolltotal,,,incExp_payrolltotal,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Security,Security,Security Expenses,1/25/2014,,int,,,incExp,groundsandsecurity,,,incExp_groundsandsecurity,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Professional Services,Professional Services,"Lawyer fees, etc.",6/26/2020,1.20.0,float,"$#,##0",,incExp,professionalservicesexp,,,incExp_professionalservicesexp,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,General And Administrative,General And Administrative,General and Administrative Expenses,6/16/2015,,int,,,incExp,generalandadministrative,,,incExp_generalandadministrative,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Non Revenue Units,Non Revenue Units,Non Revenue Units,10/29/2018,,float,"$#,##0",,incExp,nonrevenueunits,,,incExp_nonrevenueunits,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Other Expenses,Other Expenses,Other Expenses,1/25/2014,,float,"$#,##0",,incExp,otherexpenses,,,incExp_otherexpenses,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Reserves,Reserves,Reserves Expense,1/25/2014,,float,"$#,##0",,incExp,reserves,,,incExp_reserves,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Deduct Reserves from EGI,Deduct Reserves from EGI,Deduct Reserves from EGI?,7/17/2019,,bit,,,incExp,deductreserves,,,incExp_deductreserves,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Leasing Commissions,Leasing Commissions,Commissions for Leases,10/29/2018,,float,"$#,##0",,incExp,expleasingcommissions,,,incExp_expleasingcommissions,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Tenant Improvements Expense,Tenant Improvements Expense,Tenant Improvements Expense,10/29/2018,,float,"$#,##0",,incExp,exptenantimprovements,,,incExp_exptenantimprovements,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Ground Rent Expense,Ground Rent Expense,Utilized when Ground Lease payments are considered a part of operating expenses.,6/26/2020,1.20.0,float,"$#,##0",,incExp,GroundRentExp,,,incExp_GroundRentExp,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Total Expenses,Total Expenses,Total Expenses,1/25/2014,,float,"$#,##0",Calculate via Button,incExp,totalexpenses,,,incExp_totalexpenses,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Expense Per SF,Expense Per SF,Expenses Per SF,1/25/2014,,float,"$#,###.##",Auto-Calculated,incExp,ExpensePerSF,,,incExp_ExpensePerSF,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Expense Per Unit,Expense Per Unit,Expenses Per Unit,1/25/2014,,float,"$#,###.##",Auto-Calculated,incExp,ExpensePerUnit ,,,incExp_ExpensePerUnit ,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Expense Ratio,Expense Ratio,Total Expenses/EGI,1/25/2014,,float,,Auto-Calculated,incExp,expenseratio,,,incExp_expenseratio,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,NOI,NOI,Net Operating Income,1/25/2014,,float,"$#,##0",Calculate via Button,incExp,noi,,,incExp_noi,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Net Operating Income Per SF,Net Operating Income Per SF,Net Operating Income Per SF,1/25/2014,,float,"$#,###.##",Auto-Calculated,incExp,noipersf,,,incExp_noipersf,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,NOI Per Bed,NOI Per Bed,Net Operating Income Per Bed.,6/26/2020,1.20.0,float,"$#,##0.00",Auto-Calculated,incExp,noiperbed,,,incExp_noiperbed,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,NOI Per GBA M2,NOI Per GBA M2,Net Operating Income Per GBA M2.,6/26/2020,1.20.0,float,"$#,##0.00",Auto-Calculated,incExp,noipergbam2,,,incExp_noipergbam2,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,NOI Per RA SF,NOI Per RA SF,Net Operating Income Per Rentable Area Square Foot.,6/26/2020,1.20.0,float,"$#,##0.00",Auto-Calculated,incExp,noiperrasf,,,incExp_noiperrasf,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,NOI Per Unit,NOI Per Unit,Net Operating Income Per Unit.,6/26/2020,1.20.0,float,"$#,##0.00",Auto-Calculated,incExp,noiperunit,,,incExp_noiperunit,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,NOI Per Usable SF,NOI Per Usable SF,Net Operating Income Per Usable Area Square Foot.,6/26/2020,1.20.0,float,"$#,##0.00",Auto-Calculated,incExp,noiperusablesf,,,incExp_noiperusablesf,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,NIM,NIM,NIM (Net Income Multiplier),1/25/2014,,float,"#,##0.00",Auto-Calculated,Saleinfo,NIM,,,Saleinfo_NIM,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Inc. Exp.,Inc Exp Comments,Inc Exp Comments,Inc/Exp Comments,1/25/2014,,string,TA,,incExp,comments,,,incExp_comments,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Tax Authority/Jurisdiction,Taxing Authority,The jurisdiction responsible for assessment of the property.,7/31/2020,1.20.1,text,,,Assessment,taxingauthority,,,Assessment_taxingauthority,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Tax ID,Tax ID,Tax ID or Assessor's Parcel Number,1/25/2014,,text,General,,Assessment,taxid,,,Assessment_taxid,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Assessment Year(s),Assessment Year,Assessment Year,1/25/2014,,text,,,Assessment,assessmentyear,,,Assessment_assessmentyear,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Land Assessment,Land Assessment,Land Assessment,1/25/2014,,float,"$#,##0",Calculate via Button,Assessment,landassessment,,,Assessment_landassessment,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Improvement Assessment,Improvement Assessment,Improvement Assessment,1/25/2014,,float,"$#,##0",Calculate via Button,Assessment,improvementassessment,,,Assessment_improvementassessment,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Other Assessment,Other Assessment,Other Assessment,1/25/2014,,float,"$#,##0",Calculate via Button,Assessment,otherassessment,,,Assessment_otherassessment,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Total Assessment,Total Assessment,Total Assessment,1/25/2014,,float,"$#,##0",Calculate via Button,Assessment,totalassessment,,,Assessment_totalassessment,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Tax Year(s),Tax Years,The year or years Taxes were levied.,7/31/2020,1.20.1,text,,,Assessment,taxyear,,,Assessment_taxyear,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Tax Rate Code,Tax Rate Code,Tax Rate Code.,7/31/2020,1.20.1,text,,,Assessment,taxratecode,,,Assessment_taxratecode,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Tax Rate,Tax Rate,Tax Rate,1/25/2014,,float,"#,##0.00000000",,Assessment,taxrate,,,Assessment_taxrate,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Tax Rate Per,Tax Rate Per,"Used in the calculation of Taxes. Can be $100, $1,000 or a %.",7/31/2020,1.20.1,float,##.##,,Assessment,taxrateper,,,Assessment_taxrateper,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Base Taxes,Base Taxes,Taxes before additional items like Special Assessments,1/27/2022,1.26.1,float,"$#,###.##",,Assessment,basetaxes,,,Assessment_basetaxes,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Special Assessments,Special Assessments,A special assessment tax is a local surtax in addition to regular property taxes that is levied on homeowners to pay for a specific project.,7/31/2020,1.20.1,float,"$#,###.##",,Assessment,specialassessments,,,Assessment_specialassessments,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes,Taxes,Taxes,1/25/2014,,float,"$#,##0.00",Calculate via Button,Assessment,taxes,,,Assessment_taxes,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Market Value,Market Value,"Market value is the most probable price, as of a specified date, in cash, or in terms equivalent to cash, or in other precisely revealed terms, for which the specified property rights should sell after reasonable exposure in a competitive market under all conditions requisite to fair sale, with the buyer and seller each acting prudently, knowledgeably, and for self-interest, and assuming that neither is under undue duress.",7/31/2020,1.20.1,float,"$#,###.##",,Assessment,marketvalue,,,Assessment_marketvalue,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/SF (GBA),Taxes/SF GBA,Taxes/SF GBA,11/13/2014,,float,"$#,###.##",Auto-Calculated,Assessment,taxespersfgba,,,Assessment_taxespersfgba,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/RA,Taxes Per RA,Taxes divided by Rentable Area Square Feet.,7/31/2020,1.20.1,float,"$#,###.##",Auto-Calculated,Assessment,taxesperra,,,Assessment_taxesperra,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/Unit,Taxes/Unit,Taxes/Unit,11/13/2014,,float,"$#,###",Auto-Calculated,Assessment,taxesperunit,,,Assessment_taxesperunit,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/Land SF,Taxes/Land SF,Taxes/Land SF,11/13/2014,,float,"$#,###.##",Auto-Calculated,Assessment,taxesperlandsf,,,Assessment_taxesperlandsf,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/Acre,Taxes/Acre,Taxes/Acre,11/13/2014,,float,"$#,###",Auto-Calculated,Assessment,taxesperacre,,,Assessment_taxesperacre,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/Land Unit,Taxes/Land Unit,Taxes/Land Unit,11/13/2014,,float,"$#,###",Auto-Calculated,Assessment,taxesperlandunit,,,Assessment_taxesperlandunit,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/GBA (Meters),Taxes Per GBA M2,Taxes divided by GBA Square Meters.,7/31/2020,1.20.1,float,"$#,###.##",Auto-Calculated,Assessment,taxespergbam2,,,Assessment_taxespergbam2,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/RA (Meters),Taxes Per RA M2,Taxes divided by Rentable Area Square Meters.,7/31/2020,1.20.1,float,"$#,###.##",Auto-Calculated,Assessment,taxesperram2,,,Assessment_taxesperram2,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/Hectares,Taxes Per Hectares,Taxes divided by Land Hectares.,7/31/2020,1.20.1,float,"$#,###.##",Auto-Calculated,Assessment,taxesperhectares,,,Assessment_taxesperhectares,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Taxes/Land Sq Meters,Taxes Per Land M2,Taxes divided by Land Square Meters.,7/31/2020,1.20.1,float,"$#,###.##",Auto-Calculated,Assessment,taxesperlandm2,,,Assessment_taxesperlandm2,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Equalization Ratio,Equalization Ratio,Equalization Ratio,1/25/2014,,float,,,Assessment,equalizationratio,,,Assessment_equalizationratio,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Implied Value,Implied Value,Assessment Implied Value,1/25/2014,,float,"$#,##0",Auto-Calculated,Assessment,impliedvalue,,,Assessment_impliedvalue,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Assessment Comments,Assessment Comments,Assessment Comments,1/25/2014,,string,TA,,Assessment,assessmentcomments,,,Assessment_assessmentcomments,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Assessor Website,Assessor Website,A direct link to the Tax Authority website,1/27/2022,1.26.1,string,hyperlink,,Assessment,assessorwebsite,,,Assessment_assessorwebsite,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Historical Assessed Value 1,Historical Assessed Value 1,Historical Assessed Value 1,1/27/2022,1.26.1,float,"$#,###",Calculate via Button,Assessment,historicalassessedvalue1,,,Assessment_historicalassessedvalue1,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Historical Assessed Value 2,Historical Assessed Value 2,Historical Assessed Value 2,1/27/2022,1.26.1,float,"$#,###",Calculate via Button,Assessment,historicalassessedvalue2,,,Assessment_historicalassessedvalue2,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
Assessment,Historical Assessed Value 3,Historical Assessed Value 3,Historical Assessed Value 3,1/27/2022,1.26.1,float,"$#,###",Calculate via Button,Assessment,historicalassessedvalue3,,,Assessment_historicalassessedvalue3,"Retail, Industrial, Multi-Family (MF), Manufactured Housing, Office",,,,,
